customer_id,first_name,last_name,gender,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car
3148,Berky,Degoix,Male,10/9/1974,Human Resources Assistant IV,n/a,High Net Worth,N,Yes
3149,Caprice,Pack,Female,9/3/1980,Tax Accountant,n/a,Affluent Customer,N,Yes
3150,Morissa,Wolfendell,Female,10/7/1991,Sales Associate,Financial Services,Mass Customer,N,No
3151,Thorn,Choffin,U,,Senior Developer,IT,Affluent Customer,N,Yes
3152,Lettie,McGenis,Female,6/7/1999,Teacher,Financial Services,High Net Worth,N,Yes
3153,Hannis,Jakubovits,Female,12/30/1973,Compensation Analyst,Financial Services,High Net Worth,N,No
3154,Angil,Ellesmere,Female,11/21/1957,Desktop Support Technician,Telecommunications,Mass Customer,N,Yes
3155,Tiphani,Fritz,Female,12/25/1976,Office Assistant I,IT,Affluent Customer,N,Yes
3156,Bearnard,Letixier,Male,9/28/1976,,Financial Services,Mass Customer,N,No
3157,Hurlee,Fasson,Male,7/19/1997,,Retail,Mass Customer,N,Yes
3158,Korey,Lansbury,Male,5/2/1970,VP Quality Control,Telecommunications,Mass Customer,N,Yes
3159,Jesus,MacShirie,Male,2/1/1967,,Financial Services,Affluent Customer,N,No
3160,Eadmund,Braycotton,Male,7/3/1978,Mechanical Systems Engineer,IT,Mass Customer,N,No
3161,Cindie,Naldrett,Female,2/16/1977,,Financial Services,Mass Customer,N,Yes
3162,Deanne,Delacour,Female,2/24/1978,Media Manager IV,Argiculture,Mass Customer,N,Yes
3163,Irvine,Mc Mechan,Male,6/1/1968,Environmental Specialist,Argiculture,Affluent Customer,N,No
3164,Hortensia,Rainger,Female,1/14/1986,Human Resources Assistant II,Manufacturing,Mass Customer,N,Yes
3165,Vyky,Coppen,Female,5/18/1975,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,Yes
3166,Bronson,Plowman,Male,5/11/1955,Social Worker,Health,Mass Customer,N,No
3167,Vernor,Stedall,Male,1/20/1995,Web Designer IV,Property,Mass Customer,N,No
3168,Johan,Dudderidge,Male,2/16/1976,Assistant Manager,Health,Affluent Customer,N,No
3169,Maxim,Chavrin,Male,1/12/1964,Payment Adjustment Coordinator,IT,Mass Customer,N,Yes
3170,Bethanne,Kytter,Female,1/26/1968,Nurse Practicioner,Entertainment,Mass Customer,N,No
3171,Leif,,Male,5/23/1967,Account Coordinator,Financial Services,Affluent Customer,N,Yes
3172,Marje,Kennewell,Female,12/17/1961,,Retail,Affluent Customer,N,No
3173,Angelo,,Male,10/10/2001,Computer Systems Analyst I,Health,Mass Customer,N,Yes
3174,Odele,Blackmore,Female,11/16/1976,Research Associate,Financial Services,Affluent Customer,N,No
3175,Alphard,Cradduck,Male,12/30/1984,Operator,Health,Mass Customer,N,No
3176,Rafe,Antoniak,Male,12/4/1977,Physical Therapy Assistant,n/a,Affluent Customer,N,No
3177,Titos,Scanes,Male,5/7/1978,Database Administrator IV,n/a,Affluent Customer,N,No
3178,Gan,Marrion,Male,9/28/1971,VP Quality Control,Retail,Mass Customer,N,Yes
3179,Jarid,Redwood,Male,11/4/1979,Assistant Media Planner,Entertainment,Affluent Customer,N,Yes
3180,Gage,,Male,6/14/1974,Business Systems Development Analyst,IT,Mass Customer,N,Yes
3181,Ferd,Chominski,Male,9/29/1976,Senior Editor,Financial Services,High Net Worth,N,No
3182,Catherina,Hammel,Female,10/3/1967,,Financial Services,Affluent Customer,N,No
3183,Craig,Phethean,Male,6/19/1974,Junior Executive,Health,Mass Customer,N,No
3184,Marlee,Brundle,Female,11/8/1976,Civil Engineer,Manufacturing,Affluent Customer,N,Yes
3185,Duky,Crichley,Male,1/18/1956,Senior Financial Analyst,Financial Services,Mass Customer,N,No
3186,Rora,Warre,Female,5/9/1997,,n/a,Mass Customer,N,Yes
3187,Samuele,Roycroft,Male,5/12/1974,Senior Quality Engineer,Financial Services,Mass Customer,N,Yes
3188,Boyd,,Male,7/7/1999,Actuary,Financial Services,Mass Customer,N,No
3189,Abbott,Knaggs,Male,3/1/1963,Environmental Specialist,Financial Services,Mass Customer,N,No
3190,Lizabeth,Carswell,Female,2/5/1985,,n/a,Affluent Customer,N,No
3191,Bobbette,Amps,Female,7/8/1959,Director of Sales,Financial Services,Affluent Customer,N,Yes
3192,Illa,Klemenz,Female,9/18/1968,Payment Adjustment Coordinator,Financial Services,High Net Worth,N,Yes
3193,Augusta,Henryson,Female,7/4/1978,Web Designer IV,Property,High Net Worth,N,No
3194,Hakeem,Bernardinelli,Male,3/11/1978,Physical Therapy Assistant,Manufacturing,Mass Customer,N,No
3195,Vickie,West,Female,3/30/1981,Tax Accountant,Manufacturing,Mass Customer,N,No
3196,Teddi,Adcocks,Female,8/4/1977,Engineer IV,Health,Mass Customer,N,No
3197,Stern,Ilyenko,Male,2/18/1976,Environmental Specialist,Health,High Net Worth,N,No
3198,Dur,Knappen,Male,8/2/1997,Media Manager III,Manufacturing,Mass Customer,N,Yes
3199,Florry,Neasam,Female,8/31/1969,Product Engineer,n/a,Mass Customer,N,Yes
3200,Marna,,Female,11/3/1995,Environmental Tech,Manufacturing,Mass Customer,N,No
3201,Zed,Blanckley,Male,3/31/2000,Assistant Professor,Financial Services,Mass Customer,N,Yes
3202,Garry,Gadson,Male,9/10/1994,Office Assistant IV,Financial Services,Mass Customer,N,Yes
3203,Swen,Merioth,Male,2/5/1985,GIS Technical Architect,n/a,Affluent Customer,N,Yes
3204,Ibby,Beedon,Female,11/26/1994,Media Manager III,Health,Mass Customer,N,Yes
3205,Egan,Flockhart,Male,4/20/1959,Account Executive,n/a,Mass Customer,N,No
3206,Elbertine,Trewin,Female,3/23/1995,Financial Advisor,Financial Services,Mass Customer,N,No
3207,Anica,Halfhyde,Female,8/29/1987,,n/a,Mass Customer,N,No
3208,Jeanne,O'Meara,Female,2/6/1967,VP Marketing,n/a,High Net Worth,N,No
3209,Clarie,Markushkin,Female,3/28/1964,Civil Engineer,Manufacturing,Affluent Customer,N,No
3210,Stella,Abreheart,Female,2/1/1988,Junior Executive,Manufacturing,Mass Customer,N,No
3211,Betsy,Cosh,Female,6/12/1993,Automation Specialist II,Health,High Net Worth,N,Yes
3212,Corella,Bartomeu,Female,1/15/1981,Analog Circuit Design manager,Financial Services,Affluent Customer,N,No
3213,Marcile,Vasiliev,Female,9/26/1971,,Telecommunications,Affluent Customer,N,Yes
3214,Cindelyn,Balas,Female,1/21/1993,Software Engineer III,Financial Services,Mass Customer,N,Yes
3215,Wolfgang,Raffles,Male,9/28/1976,General Manager,n/a,Mass Customer,N,Yes
3216,Edgar,Ordish,Male,5/8/1998,Database Administrator III,Manufacturing,Mass Customer,N,Yes
3217,Lorena,Titterrell,Female,3/12/1968,Physical Therapy Assistant,Manufacturing,Mass Customer,N,No
3218,Conny,Starbeck,Female,2/12/1976,Information Systems Manager,Argiculture,Mass Customer,N,Yes
3219,Denyse,Scutts,Female,1/6/1998,Web Developer III,Financial Services,Mass Customer,N,No
3220,Hunt,Linn,Male,7/26/1972,Research Assistant IV,Manufacturing,Affluent Customer,N,No
3221,Brigid,Quigley,Female,9/25/1959,Internal Auditor,Property,High Net Worth,N,Yes
3222,Caralie,Sellors,U,,Senior Editor,IT,Affluent Customer,N,No
3223,Tiffi,Wortt,U,,Database Administrator III,IT,Mass Customer,N,Yes
3224,Darell,Mulqueeny,Female,3/12/1996,Automation Specialist III,Manufacturing,Affluent Customer,N,No
3225,Durante,Reddan,Male,6/19/1980,Chief Design Engineer,Health,Mass Customer,N,Yes
3226,Andi,Whittet,Female,3/29/1973,,Entertainment,Affluent Customer,N,No
3227,Costa,Sharpin,Male,12/6/1995,,Manufacturing,Affluent Customer,N,No
3228,Margette,Donaghie,Female,8/16/1964,Social Worker,Health,Mass Customer,N,No
3229,Carrol,Gheorghie,Male,10/18/1964,Sales Representative,Retail,High Net Worth,N,Yes
3230,Calida,Clardge,Female,2/14/1970,Executive Secretary,Financial Services,Mass Customer,N,No
3231,Cazzie,Gravell,Male,5/29/1976,,n/a,Affluent Customer,N,Yes
3232,Rose,Milsom,Female,10/10/1993,Payment Adjustment Coordinator,Financial Services,Mass Customer,N,Yes
3233,Xever,Feeley,Male,1/6/1959,Tax Accountant,Financial Services,Mass Customer,N,Yes
3234,Mata,Hoggan,Male,4/15/1987,Safety Technician II,Manufacturing,Mass Customer,N,Yes
3235,Leif,Woolfall,Male,5/15/1965,Business Systems Development Analyst,Property,Affluent Customer,N,Yes
3236,Edsel,Arguile,Male,4/1/1993,,Manufacturing,Mass Customer,N,Yes
3237,Astrid,Sumnall,Female,8/15/1964,Assistant Manager,Manufacturing,Mass Customer,N,No
3238,Sauveur,Edmands,Male,7/20/1977,Executive Secretary,Retail,Mass Customer,N,No
3239,Wendi,Hew,Female,12/6/1971,Staff Scientist,Health,High Net Worth,N,No
3240,Ryon,Elsay,Male,9/4/1976,Chief Design Engineer,n/a,Mass Customer,N,Yes
3241,Milt,Erett,Male,10/29/1979,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,N,Yes
3242,Lib,Schohier,Female,3/7/1958,General Manager,Manufacturing,Affluent Customer,N,Yes
3243,Tim,Besset,Male,5/19/1973,Media Manager I,Health,Mass Customer,N,No
3244,Rosene,Bullar,Female,5/8/1959,Systems Administrator I,Financial Services,Mass Customer,N,No
3245,Wainwright,Succamore,Male,3/27/1959,Graphic Designer,IT,High Net Worth,N,No
3246,Norene,Merle,Female,5/20/1968,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes
3247,Bellanca,Raymond,Female,4/9/1985,Structural Engineer,Manufacturing,Mass Customer,N,Yes
3248,Alastair,Van der Beken,Male,5/15/1957,Programmer Analyst II,n/a,Affluent Customer,N,No
3249,Cortney,Leet,Female,8/23/1981,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes
3250,Hussein,Ticic,Male,4/16/1992,,Argiculture,High Net Worth,N,Yes
3251,Cammie,Edridge,Female,8/27/1976,Safety Technician II,Financial Services,High Net Worth,N,Yes
3252,Alexia,McTerrelly,Female,6/15/1987,GIS Technical Architect,n/a,High Net Worth,N,Yes
3253,Bernadine,Shakeshaft,Female,2/10/1990,Cost Accountant,Financial Services,High Net Worth,N,Yes
3254,Lissy,Paliser,Female,5/22/2001,Human Resources Assistant I,Financial Services,Mass Customer,N,No
3255,Sutherlan,Truin,U,,Engineer IV,IT,High Net Worth,N,No
3256,Collen,Kew,Female,2/6/1986,Professor,Financial Services,Affluent Customer,N,No
3257,Travis,Hulatt,Male,5/7/1980,Senior Editor,n/a,Mass Customer,N,Yes
3258,Hettie,Godden,Female,12/10/1978,Sales Representative,Retail,Mass Customer,N,Yes
3259,Rabi,,Male,11/4/1953,Quality Control Specialist,n/a,High Net Worth,N,No
3260,Kelsy,Rao,Female,5/30/1979,Research Associate,Telecommunications,High Net Worth,N,No
3261,Benedicto,Blumire,Male,1/30/1975,,Property,Mass Customer,N,Yes
3262,Maynord,L'Episcopi,Male,10/14/1959,Product Engineer,Entertainment,Mass Customer,N,No
3263,Quentin,Forte,Female,8/21/1981,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,No
3264,Garret,Higginbottam,Male,8/19/1978,,Financial Services,Mass Customer,N,Yes
3265,Isaak,Higounet,Male,6/2/1967,Clinical Specialist,Health,High Net Worth,N,No
3266,Lambert,Edser,Male,5/21/1995,Account Representative III,n/a,Mass Customer,N,Yes
3267,Gerri,Prott,Male,5/30/1987,,Property,High Net Worth,N,Yes
3268,Estelle,Sam,Female,5/31/1986,General Manager,Manufacturing,Mass Customer,N,No
3269,Kalvin,Paskin,Male,12/1/1994,GIS Technical Architect,n/a,Mass Customer,N,No
3270,Tracey,Redsull,Male,4/12/1957,Administrative Officer,Financial Services,Mass Customer,N,Yes
3271,Daisi,Philip,Female,4/18/1986,Chief Design Engineer,Property,High Net Worth,N,Yes
3272,Bar,Frankcom,Male,6/4/1993,Payment Adjustment Coordinator,n/a,Affluent Customer,N,No
3273,Darline,Alpes,Female,5/17/1978,General Manager,Entertainment,Mass Customer,N,No
3274,Tory,Dosdell,Female,4/26/1973,,Financial Services,Mass Customer,N,Yes
3275,Lela,Carrell,Female,10/22/1975,Computer Systems Analyst IV,Manufacturing,Mass Customer,N,No
3276,Goddart,Pavelin,Male,4/18/1979,Legal Assistant,n/a,High Net Worth,N,No
3277,Demetris,Shapcote,Male,4/20/1962,Computer Systems Analyst I,n/a,Affluent Customer,N,No
3278,Marcel,Eddolls,Male,6/22/1982,VP Product Management,Financial Services,Affluent Customer,N,No
3279,Morgun,Razoux,Male,2/18/1959,Staff Scientist,Financial Services,Mass Customer,N,No
3280,Micki,McNamara,Female,5/2/1987,General Manager,Financial Services,Mass Customer,N,Yes
3281,Peg,Cliff,Female,2/22/1998,Administrative Assistant III,n/a,Mass Customer,N,No
3282,Helga,Nuzzi,Female,4/24/1959,Clinical Specialist,Health,High Net Worth,N,No
3283,Rowe,Barbary,Female,1/15/1979,Administrative Officer,Property,Mass Customer,N,Yes
3284,Jorrie,Cerman,Female,8/28/1991,Chief Design Engineer,Retail,Affluent Customer,N,No
3285,Mendie,Teresi,Male,12/30/1986,Recruiter,Health,Affluent Customer,N,Yes
3286,Kent,Hatter,Male,6/2/1961,Assistant Media Planner,Entertainment,Mass Customer,N,No
3287,Marys,Vazquez,Female,1/6/1986,Account Executive,n/a,Affluent Customer,N,Yes
3288,Fair,Dewen,U,,Engineer III,IT,High Net Worth,N,No
3289,Frederico,Spearman,Male,1/4/1978,Assistant Manager,Property,Mass Customer,N,No
3290,Brandyn,Gain,Male,9/18/1962,,Manufacturing,High Net Worth,N,Yes
3291,Cindy,Eakin,Female,1/21/1956,Staff Accountant II,Manufacturing,Mass Customer,N,No
3292,Hamlen,Slograve,Male,4/9/1973,Web Designer I,Retail,Affluent Customer,N,Yes
3293,Peg,Woodstock,Female,1/22/1986,Automation Specialist IV,n/a,High Net Worth,N,No
3294,Juditha,Leidl,Female,6/26/1986,Director of Sales,Manufacturing,Affluent Customer,N,No
3295,Cleavland,Karchowski,Male,5/26/1964,Human Resources Assistant III,Retail,High Net Worth,N,Yes
3296,Leontyne,Jackett,Female,11/11/1974,Quality Engineer,Financial Services,Affluent Customer,N,Yes
3297,Addy,Moukes,Male,4/26/1975,Product Engineer,Manufacturing,Mass Customer,N,No
3298,Christine,Baignard,U,,VP Quality Control,IT,Affluent Customer,N,Yes
3299,Sybille,Ballsdon,Female,4/10/1980,Systems Administrator II,Manufacturing,Affluent Customer,N,Yes
3300,Quintus,Gouldthorpe,Male,5/22/1961,Executive Secretary,Retail,Mass Customer,N,No
3301,Guntar,O'Halloran,Male,3/21/1987,Associate Professor,n/a,Mass Customer,N,Yes
3302,Faulkner,McKiernan,Male,10/30/1956,Compensation Analyst,Financial Services,Affluent Customer,N,No
3303,Ced,Cuell,Male,2/2/1967,Structural Engineer,Telecommunications,Affluent Customer,N,Yes
3304,Tymothy,Rodder,Male,1/19/1981,,n/a,Mass Customer,N,No
3305,Neddy,La Grange,Male,2/16/1977,Senior Developer,Health,Mass Customer,N,Yes
3306,Iggy,Whorton,Male,5/17/1991,Compensation Analyst,Financial Services,Mass Customer,N,No
3307,Portia,Thirlwall,Female,9/2/1978,Analyst Programmer,Health,High Net Worth,N,No
3308,Daffi,Idale,Female,5/20/1979,Cost Accountant,Financial Services,Mass Customer,N,Yes
3309,Christie,Bremeyer,Male,12/14/1974,Senior Sales Associate,n/a,High Net Worth,N,Yes
3310,Bethany,Jarrell,Female,10/29/1961,VP Marketing,Property,Affluent Customer,N,Yes
3311,Clary,Bennitt,Female,12/21/1979,Civil Engineer,Manufacturing,Mass Customer,N,Yes
3312,Franky,Nanninini,U,,Administrative Officer,IT,High Net Worth,N,No
3313,Kori,Antoshin,Female,3/15/1995,,Property,High Net Worth,N,Yes
3314,Blakelee,Tassel,Female,10/31/1972,,Financial Services,Mass Customer,N,Yes
3315,Ninnette,Pandey,Female,9/8/1994,Account Executive,Property,Mass Customer,N,Yes
3316,Stoddard,Giacomoni,Female,9/2/1960,Structural Analysis Engineer,n/a,Mass Customer,N,No
3317,Ric,Kondrachenko,Male,7/8/1970,Actuary,Financial Services,Mass Customer,N,Yes
3318,Courtnay,Allmen,Male,2/7/1962,,Manufacturing,High Net Worth,N,Yes
3319,Erda,,Female,4/4/1966,,Financial Services,Affluent Customer,N,Yes
3320,Anabella,Mealham,Female,6/2/1994,Nuclear Power Engineer,Manufacturing,High Net Worth,N,No
3321,Ives,,Male,5/10/1980,Software Test Engineer I,n/a,High Net Worth,N,Yes
3322,Hew,Sworder,U,,Financial Analyst,Financial Services,Affluent Customer,N,Yes
3323,Cortie,Hamshar,Male,3/1/1973,Account Representative I,Health,High Net Worth,N,No
3324,Sholom,,Male,7/11/1973,Research Nurse,Health,Mass Customer,N,Yes
3325,Sylas,,Male,10/8/1996,Database Administrator IV,Manufacturing,High Net Worth,N,No
3326,Wes,Crotch,Male,4/13/1975,Nurse,Manufacturing,High Net Worth,N,Yes
3327,Roma,Le Gallo,Male,2/2/1973,Teacher,Manufacturing,Mass Customer,N,No
3328,Arabella,Delgaty,Female,8/6/1961,Food Chemist,Health,Mass Customer,N,No
3329,Karissa,Leal,Female,8/6/1974,,n/a,High Net Worth,N,No
3330,Tina,Pristnor,Female,11/6/1955,,Health,Mass Customer,N,Yes
3331,Claire,Trahar,Female,9/20/1971,Technical Writer,Financial Services,Mass Customer,N,No
3332,Cissy,Jeffress,Female,9/24/1998,Account Representative III,Health,Mass Customer,N,No
3333,Celinda,Asher,Female,5/8/1979,Software Test Engineer II,Property,Mass Customer,N,Yes
3334,Koralle,Winckles,Female,5/22/1965,VP Product Management,Health,Mass Customer,N,Yes
3335,Damian,Dutt,Male,12/15/1979,Editor,Health,Mass Customer,N,No
3336,Konstantine,Terne,Male,1/10/1979,Research Assistant IV,Manufacturing,Mass Customer,N,Yes
3337,Brendan,Aird,Male,10/28/1976,,Argiculture,Mass Customer,N,Yes
3338,Nata,Ozanne,Female,7/8/1964,,Manufacturing,Mass Customer,N,Yes
3339,Andrea,Rand,Male,5/8/1986,Programmer Analyst III,Health,Mass Customer,N,No
3340,Torey,Beharrell,Male,9/29/1991,Physical Therapy Assistant,n/a,Mass Customer,N,No
3341,Vitia,Crum,Female,8/5/1980,Help Desk Technician,Retail,Affluent Customer,N,Yes
3342,Henry,Phillps,Male,8/12/1985,,Entertainment,Mass Customer,N,No
3343,Cristabel,Bim,U,,Recruiter,IT,Mass Customer,N,Yes
3344,Clerissa,Columbell,Female,2/14/1995,GIS Technical Architect,n/a,Affluent Customer,N,Yes
3345,Hersch,Gilkes,Male,6/23/1977,,Financial Services,High Net Worth,N,No
3346,Nadya,Callaghan,Female,9/11/1991,Software Consultant,Financial Services,High Net Worth,N,No
3347,Nichols,,Male,11/8/1985,Computer Systems Analyst II,Entertainment,High Net Worth,N,Yes
3348,Amanda,Hazeltine,Female,11/8/1956,Pharmacist,Health,High Net Worth,N,Yes
3349,Byram,Lamberts,Male,1/22/1981,Director of Sales,Argiculture,Affluent Customer,N,No
3350,Tam,Prestner,Male,5/29/1975,Analog Circuit Design manager,Manufacturing,Affluent Customer,N,No
3351,Chryste,Nornable,Female,4/13/1982,Accounting Assistant II,n/a,Affluent Customer,N,No
3352,Fredek,Lobley,Male,12/28/1994,Human Resources Assistant IV,Manufacturing,Affluent Customer,N,No
3353,Marina,Scorrer,Female,4/21/1994,Software Test Engineer II,n/a,Mass Customer,N,Yes
3354,Ollie,Restorick,Male,3/27/1978,,Manufacturing,Mass Customer,N,Yes
3355,Cherin,Thireau,Female,2/19/1990,Staff Accountant I,Manufacturing,Mass Customer,N,No
3356,Dill,Bampford,Male,3/23/1959,Safety Technician II,Financial Services,Mass Customer,N,Yes
3357,Georgie,Henze,Male,2/1/1999,Design Engineer,Manufacturing,Affluent Customer,N,No
3358,Fairlie,McGavin,Male,9/17/1973,Engineer I,Manufacturing,Affluent Customer,N,Yes
3359,Duffy,Cotillard,Male,12/13/1991,Developer III,n/a,Mass Customer,N,No
3360,Joelie,Sherlaw,Female,3/23/1963,Quality Engineer,Health,Affluent Customer,N,No
3361,Riva,Yushin,Female,1/20/1968,General Manager,Property,Mass Customer,N,Yes
3362,Piotr,Saladin,Male,6/24/1971,VP Accounting,Financial Services,Affluent Customer,N,No
3363,Orson,Tythacott,Male,3/8/2000,Electrical Engineer,Manufacturing,High Net Worth,N,Yes
3364,Trueman,,Male,8/19/1993,Engineer IV,Manufacturing,Mass Customer,N,Yes
3365,Karlens,Chaffyn,U,,Engineer III,IT,Mass Customer,N,No
3366,Rickey,Gregolotti,Male,2/26/1975,Technical Writer,Manufacturing,Mass Customer,N,Yes
3367,Melisse,Massei,Female,12/5/2000,Librarian,Entertainment,Mass Customer,N,Yes
3368,Tanya,Boddis,Female,7/17/1967,Technical Writer,Financial Services,Affluent Customer,N,No
3369,Cathrin,Rosencrantz,Female,1/2/1977,Research Associate,n/a,Mass Customer,N,No
3370,Brant,Follis,Male,1/22/1954,Data Coordiator,n/a,High Net Worth,N,Yes
3371,Josey,Alves,Female,10/30/1977,Analyst Programmer,Retail,Mass Customer,N,No
3372,Orazio,Wissby,Male,9/25/1954,,Telecommunications,High Net Worth,N,No
3373,Inna,Atack,Female,1/25/1991,Research Associate,Health,Mass Customer,N,No
3374,Joann,Corrigan,Female,11/17/1959,Sales Associate,Manufacturing,Mass Customer,N,Yes
3375,Thorsten,Gregon,Male,3/21/1993,Accounting Assistant I,Financial Services,High Net Worth,N,Yes
3376,Amity,Widdall,Female,10/20/1982,,Manufacturing,Mass Customer,N,No
3377,Jamal,MacRury,Male,6/23/1988,,Manufacturing,Mass Customer,N,Yes
3378,Ina,Habershaw,Female,2/17/1962,,Financial Services,Affluent Customer,N,No
3379,Elysee,Spurr,Female,4/30/1999,Food Chemist,Health,Mass Customer,N,Yes
3380,Abe,Ealam,Male,1/9/1955,Speech Pathologist,Manufacturing,High Net Worth,N,Yes
3381,Bruce,Lackie,Male,11/20/1993,Computer Systems Analyst IV,n/a,Mass Customer,N,No
3382,Burk,Walczak,Male,12/17/1977,Business Systems Development Analyst,n/a,High Net Worth,N,No
3383,Dane,Swansbury,Male,4/5/1982,Financial Analyst,Financial Services,Affluent Customer,N,Yes
